"","timestamp","is_open","id","title","announce_date","score","type","status","description","datetime_local","visible_until_utc","time_tbd","date_tbd","url","created_at","popularity","short_title","datetime_utc","datetime_tbd","general_admission","visible_listing_count","average_price","lowest_price_good_deals","median_price","listing_count","lowest_price","highest_price","employee_only","created_at","method","metro_code","postal_code","timezone","has_upcoming_events","id","city","extended_address","display_location","state","score","num_upcoming_events","address","slug","name","url","country","popularity","name_v2","lat","lon","employee_only","created_at","method"
"64","2018-11-04_07.52.57",FALSE,4347087,"Buffalo Bills at Miami Dolphins","2018-04-20T00:00:00",0.835,"nfl","normal","","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","2018-04-20T00:47:48",0.848,"Bills at Dolphins","2018-12-02T18:00:00",FALSE,NA,1651,135.76582,55,128,158,57,330,FALSE,"2018-08-24T21:53:41Z","QRCODE",528,"33056","America/New_York",TRUE,29,"Miami Gardens","Miami Gardens, FL 33056","Miami Gardens, FL","FL",0.8378203,31,"347 Don Shula Dr.","hard-rock-stadium","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","US",0,"Hard Rock Stadium",25.9579,-80.2388,FALSE,"2017-10-03T18:58:44Z","NONE"
"65","2018-11-04_07.52.57",FALSE,4347108,"Los Angeles Chargers at Pittsburgh Steelers","2018-04-20T00:00:00",0.848,"nfl","normal","","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","2018-04-20T00:47:52",0.867,"Chargers at Steelers","2018-12-02T18:00:00",FALSE,NA,1906,214.94843,92,167,446,93,1078,FALSE,"2018-08-24T21:53:41Z","QRCODE",508,"15212","America/New_York",TRUE,1119,"Pittsburgh","Pittsburgh, PA 15212","Pittsburgh, PA","PA",0.9033526,5,"100 Art Rooney Avenue","heinz-field","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","US",0,"Heinz Field",40.4468,-80.0158,FALSE,"2018-10-04T12:42:28Z","QRCODE"
"66","2018-11-04_07.52.57",FALSE,4346909,"Arizona Cardinals at Green Bay Packers","2018-04-20T00:00:00",0.84,"nfl","normal","","2018-12-02T12:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","2018-04-20T00:47:13",0.862,"Cardinals at Packers","2018-12-02T18:00:00",FALSE,NA,1519,215.7111,109,193,270,109,542,FALSE,"2018-08-24T21:53:41Z","QRCODE",658,"54304","America/Chicago",TRUE,1125,"Green Bay","Green Bay, WI 54304","Green Bay, WI","WI",0.92909414,4,"1265 Lombardi Avenue","lambeau-field","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","US",0,"Lambeau Field",44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"67","2018-11-04_07.52.57",FALSE,4347048,"Baltimore Ravens at Atlanta Falcons","2018-04-20T00:00:00",0.866,"nfl","normal","","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","2018-04-20T00:47:41",0.883,"Ravens at Falcons","2018-12-02T18:00:00",FALSE,NA,2129,196.93538,67,169,650,70,784,FALSE,"2018-08-24T21:53:41Z","QRCODE",0,"30313","America/New_York",TRUE,419590,"Atlanta","Atlanta, GA 30313","Atlanta, GA","GA",0.76958936,15,"441 M.L.K. Jr Dr NW","mercedes-benz-stadium","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US",0,"Mercedes-Benz Stadium",33.7547,-84.404,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"68","2018-11-04_07.52.57",FALSE,4346946,"Indianapolis Colts at Jacksonville Jaguars","2018-04-20T00:00:00",0.783,"nfl","normal","","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-tiaa-bank-field/nfl/4346946","2018-04-20T00:47:19",0.806,"Colts at Jaguars","2018-12-02T18:00:00",FALSE,NA,1087,81.44834,27,71,542,27,470,FALSE,"2018-08-24T21:53:41Z","QRCODE",561,"32202","America/New_York",TRUE,5178,"Jacksonville","Jacksonville, FL 32202","Jacksonville, FL","FL",0.83759147,5,"1 Everbank Field Dr","tiaa-bank-field","TIAA Bank Field","https://seatgeek.com/venues/tiaa-bank-field/tickets","US",0,"TIAA Bank Field",30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"69","2018-11-04_07.52.57",FALSE,4347038,"Denver Broncos at Cincinnati Bengals","2018-04-20T00:00:00",0.855,"nfl","normal","","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038","2018-04-20T00:47:39",0.867,"Broncos at Bengals","2018-12-02T18:00:00",FALSE,NA,948,114,56,105,474,53,470,FALSE,"2018-08-24T21:53:41Z","QRCODE",515,"45202","America/New_York",TRUE,1124,"Cincinnati","Cincinnati, OH 45202","Cincinnati, OH","OH",0.86166537,4,"1 Paul Brown Stadium","paul-brown-stadium","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","US",0,"Paul Brown Stadium",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"70","2018-11-04_07.52.57",FALSE,4347004,"Chicago Bears at New York Giants","2018-04-20T00:00:00",0.88,"nfl","normal","","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","2018-04-20T00:47:32",0.886,"Bears at Giants","2018-12-02T18:00:00",FALSE,NA,2007,202.0307,68,159,684,68,1248,FALSE,"2018-08-24T21:53:41Z","QRCODE",501,"07073","America/New_York",TRUE,1587,"East Rutherford","East Rutherford, NJ 07073","East Rutherford, NJ","NJ",0.94873494,10,"1 MetLife Stadium Drive","metlife-stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"71","2018-11-04_07.52.57",FALSE,4347156,"Cleveland Browns at Houston Texans","2018-04-20T00:00:00",0.844,"nfl","normal","","2018-12-02T12:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156","2018-04-20T03:52:35",0.855,"Browns at Texans","2018-12-02T18:00:00",FALSE,NA,1663,183.34248,56,142,619,56,2224,FALSE,"2018-08-24T21:53:41Z","QRCODE",618,"77054","America/Chicago",TRUE,41,"Houston","Houston, TX 77054","Houston, TX","TX",0.8624192,41,"1 Reliant Park","nrg-stadium","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","US",0,"NRG Stadium",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"72","2018-11-04_07.52.57",FALSE,4346989,"New York Jets at Tennessee Titans","2018-04-20T00:00:00",0.804,"nfl","normal","","2018-12-02T15:05:00","2018-12-03T00:05:00",FALSE,FALSE,"https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989","2018-04-20T00:47:29",0.824,"Jets at Titans","2018-12-02T20:05:00",FALSE,NA,1449,166.60904,51,159,376,51,725,FALSE,"2018-08-24T21:53:41Z","QRCODE",659,"37213","America/New_York",TRUE,1126,"Nashville","Nashville, TN 37213","Nashville, TN","TN",0.8546275,15,"1 Titans Way","nissan-stadium","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","US",0,"Nissan Stadium",36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"73","2018-11-04_07.52.57",FALSE,4347152,"Kansas City Chiefs at Oakland Raiders","2018-04-20T00:00:00",0.823,"nfl","normal","","2018-12-02T13:05:00","2018-12-03T01:05:00",FALSE,FALSE,"https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152","2018-04-20T01:04:24",0.839,"Chiefs at Raiders","2018-12-02T21:05:00",FALSE,NA,1820,387,51,151,568,51,126267,FALSE,"2018-08-24T21:53:41Z","QRCODE",807,"94621","America/Los_Angeles",TRUE,14,"Oakland","Oakland, CA 94621","Oakland, CA","CA",0.7817843,87,"7000 Coliseum Way","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US",0,"Oakland-Alameda County Coliseum",37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"74","2018-11-04_07.52.57",FALSE,4347094,"Minnesota Vikings at New England Patriots","2018-04-20T00:00:00",0.896,"nfl","normal","","2018-12-02T16:25:00","2018-12-03T01:25:00",FALSE,FALSE,"https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094","2018-04-20T00:47:50",0.905,"Vikings at Patriots","2018-12-02T21:25:00",FALSE,NA,613,1395.7894,277,475,152,277,123777,FALSE,"2018-08-24T21:53:41Z","QRCODE",506,"02035","America/New_York",TRUE,33,"Foxborough","Foxborough, MA 02035","Foxborough, MA","MA",0.8983344,6,"1 Patriot Place","gillette-stadium","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","US",0,"Gillette Stadium",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"75","2018-11-04_07.52.57",FALSE,4347124,"San Francisco 49ers at Seattle Seahawks","2018-04-20T00:00:00",0.882,"nfl","normal","","2018-12-02T17:20:00","2018-12-03T05:20:00",FALSE,FALSE,"https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124","2018-04-20T00:47:55",0.887,"49ers at Seahawks","2018-12-03T01:20:00",FALSE,NA,1795,413,137,404,219,173,991,FALSE,"2018-08-24T21:53:41Z","QRCODE",819,"98134","America/Los_Angeles",TRUE,339,"Seattle","Seattle, WA 98134","Seattle, WA","WA",0.87232786,8,"800 Occidental Ave S","centurylink-field","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","US",0,"CenturyLink Field",47.5948,-122.332,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"76","2018-11-04_07.52.57",FALSE,4346936,"Washington Redskins at Philadelphia Eagles","2018-04-20T00:00:00",0.87,"nfl","normal","","2018-12-03T20:15:00","2018-12-04T05:15:00",FALSE,FALSE,"https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936","2018-04-20T00:47:17",0.875,"Redskins at Eagles","2018-12-04T01:15:00",FALSE,NA,2186,282.6575,109,226,400,130,998,FALSE,"2018-08-24T21:53:41Z","QRCODE",504,"19148","America/New_York",TRUE,330,"Philadelphia","Philadelphia, PA 19148","Philadelphia, PA","PA",0.90542686,11,"1020 Pattison Ave","lincoln-financial-field","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","US",0,"Lincoln Financial Field",39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"77","2018-11-04_07.52.57",FALSE,4346987,"Jacksonville Jaguars at Tennessee Titans","2018-04-20T00:00:00",0.778,"nfl","normal","","2018-12-06T19:20:00","2018-12-07T04:20:00",FALSE,FALSE,"https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987","2018-04-20T00:47:29",0.795,"Jaguars at Titans","2018-12-07T00:20:00",FALSE,NA,1581,138.02734,44,123,512,44,483,FALSE,"2018-08-24T21:53:42Z","QRCODE",659,"37213","America/New_York",TRUE,1126,"Nashville","Nashville, TN 37213","Nashville, TN","TN",0.8546275,15,"1 Titans Way","nissan-stadium","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","US",0,"Nissan Stadium",36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"78","2018-11-04_07.52.57",FALSE,4346995,"Carolina Panthers at Cleveland Browns","2018-04-20T00:00:00",0.816,"nfl","normal","","2018-12-09T13:00:00","2018-12-09T22:00:00",FALSE,FALSE,"https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995","2018-04-20T00:47:31",0.832,"Panthers at Browns","2018-12-09T18:00:00",FALSE,NA,1676,87.56779,33,71,1099,33,607,FALSE,"2018-08-24T21:53:42Z","QRCODE",510,"44114","America/New_York",TRUE,1123,"Cleveland","Cleveland, OH 44114","Cleveland, OH","OH",0.86852187,5,"100 Alfred Lerner Way","firstenergy-stadium-15","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US",0,"FirstEnergy Stadium",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"79","2018-11-04_07.52.57",FALSE,4346926,"New Orleans Saints at Tampa Bay Buccaneers","2018-04-20T00:00:00",0.829,"nfl","normal","","2018-12-09T13:00:00","2018-12-09T22:00:00",FALSE,FALSE,"https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926","2018-04-20T00:47:15",0.837,"Saints at Buccaneers","2018-12-09T18:00:00",FALSE,NA,633,222,97,167,19,101,685,FALSE,"2018-08-24T21:53:42Z","QRCODE",539,"33607","America/New_York",TRUE,39,"Tampa","Tampa, FL 33607","Tampa, FL","FL",0.86513025,12,"4201 North Dale Mabry Highway","raymond-james-stadium","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","US",0,"Raymond James Stadium",27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"80","2018-11-04_07.52.57",FALSE,4347003,"Los Angeles Rams at Chicago Bears","2018-04-20T00:00:00",0.853,"nfl","normal","","2018-12-09T12:00:00","2018-12-09T22:00:00",FALSE,FALSE,"https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003","2018-04-20T00:47:32",0.86,"Rams at Bears","2018-12-09T18:00:00",FALSE,NA,1370,361,135,298,155,158,898,FALSE,"2018-08-24T21:53:42Z","QRCODE",602,"60605","America/Chicago",TRUE,31,"Chicago","Chicago, IL 60605","Chicago, IL","IL",0.940013,6,"1410 S. Museum Campus Drive","soldier-field","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","US",0,"Soldier Field",41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"81","2018-11-04_07.52.57",FALSE,4347086,"New England Patriots at Miami Dolphins","2018-04-20T00:00:00",0.886,"nfl","normal","","2018-12-09T13:00:00","2018-12-09T22:00:00",FALSE,FALSE,"https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","2018-04-20T00:47:48",0.883,"Patriots at Dolphins","2018-12-09T18:00:00",FALSE,NA,1501,378.01074,193,342,93,195,1246,FALSE,"2018-08-24T21:53:42Z","QRCODE",528,"33056","America/New_York",TRUE,29,"Miami Gardens","Miami Gardens, FL 33056","Miami Gardens, FL","FL",0.8378203,31,"347 Don Shula Dr.","hard-rock-stadium","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","US",0,"Hard Rock Stadium",25.9579,-80.2388,FALSE,"2017-10-03T18:58:44Z","NONE"
"82","2018-11-04_07.52.57",FALSE,4346910,"Atlanta Falcons at Green Bay Packers","2018-04-20T00:00:00",0.847,"nfl","normal","","2018-12-09T12:00:00","2018-12-09T22:00:00",FALSE,FALSE,"https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","2018-04-20T00:47:13",0.862,"Falcons at Packers","2018-12-09T18:00:00",FALSE,NA,1580,250,117,211,225,115,595,FALSE,"2018-08-24T21:53:42Z","QRCODE",658,"54304","America/Chicago",TRUE,1125,"Green Bay","Green Bay, WI 54304","Green Bay, WI","WI",0.92909414,4,"1265 Lombardi Avenue","lambeau-field","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","US",0,"Lambeau Field",44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"83","2018-11-04_07.52.57",FALSE,4347059,"New York Jets at Buffalo Bills","2018-04-20T00:00:00",0.825,"nfl","normal","","2018-12-09T13:00:00","2018-12-09T22:00:00",FALSE,FALSE,"https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","2018-04-20T00:47:43",0.838,"Jets at Bills","2018-12-09T18:00:00",FALSE,NA,1976,66.134964,10,44,1430,11,590,FALSE,"2018-08-24T21:53:42Z","QRCODE",514,"14127","America/New_York",TRUE,1135,"Orchard Park","Orchard Park, NY 14127","Orchard Park, NY","NY",0.8815085,5,"1 Bills Drive","new-era-field","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","US",0,"New Era Field",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"84","2018-11-04_07.52.57",FALSE,4346935,"New York Giants at Washington Redskins","2018-04-20T00:00:00",0.901,"nfl","normal","","2018-12-09T13:00:00","2018-12-09T22:00:00",FALSE,FALSE,"https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","2018-04-20T00:47:17",0.904,"Giants at Redskins","2018-12-09T18:00:00",FALSE,NA,1400,195.96242,92,175,612,104,952,FALSE,"2018-08-24T21:53:42Z","QRCODE",511,"20785","America/New_York",TRUE,35,"Landover","Landover, MD 20785","Landover, MD","MD",0.9333444,4,"1600 Fedex Way","fedex-field","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","US",0,"FedEx Field",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"85","2018-11-04_07.52.57",FALSE,4346979,"Baltimore Ravens at Kansas City Chiefs","2018-04-20T00:00:00",0.855,"nfl","normal","","2018-12-09T12:00:00","2018-12-09T22:00:00",FALSE,FALSE,"https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","2018-04-20T00:47:27",0.862,"Ravens at Chiefs","2018-12-09T18:00:00",FALSE,NA,1484,164.29,62,138,800,62,610,FALSE,"2018-08-24T21:53:42Z","QRCODE",616,"64129","America/Chicago",TRUE,1128,"Kansas City","Kansas City, MO 64129","Kansas City, MO","MO",0.8827867,4,"1 Arrowhead Drive","arrowhead-stadium","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","US",0,"Arrowhead Stadium",39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"86","2018-11-04_07.52.57",FALSE,4347014,"Indianapolis Colts at Houston Texans","2018-04-20T00:00:00",0.849,"nfl","normal","","2018-12-09T12:00:00","2018-12-09T22:00:00",FALSE,FALSE,"https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","2018-04-20T00:47:35",0.853,"Colts at Texans","2018-12-09T18:00:00",FALSE,NA,1905,177.92947,44,137,794,44,2224,FALSE,"2018-08-24T21:53:42Z","QRCODE",618,"77054","America/Chicago",TRUE,41,"Houston","Houston, TX 77054","Houston, TX","TX",0.8624192,41,"1 Reliant Park","nrg-stadium","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","US",0,"NRG Stadium",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"87","2018-11-04_07.52.57",FALSE,4347107,"Cincinnati Bengals at Los Angeles Chargers","2018-04-20T00:00:00",0.856,"nfl","normal","","2018-12-09T13:05:00","2018-12-10T01:05:00",FALSE,FALSE,"https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-04-20T00:47:52",0.856,"Bengals at Chargers","2018-12-09T21:05:00",FALSE,NA,701,239,128,203,345,139,660,FALSE,"2018-08-24T21:53:42Z","QRCODE",803,"90746","America/Los_Angeles",TRUE,52,"Carson","Carson, CA 90746","Carson, CA","CA",0.7228164,4,"18400 Avalon Blvd","stubhub-center","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","US",0,"StubHub Center",33.8643,-118.261,NA,NA,NA
"88","2018-11-04_07.52.57",FALSE,4347114,"Denver Broncos at San Francisco 49ers","2018-04-20T00:00:00",0.895,"nfl","normal","","2018-12-09T13:05:00","2018-12-10T01:05:00",FALSE,FALSE,"https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-04-20T00:47:53",0.893,"Broncos at 49ers","2018-12-09T21:05:00",FALSE,NA,2451,142.02065,39,132,920,41,581,FALSE,"2018-08-24T21:53:42Z","QRCODE",0,"95054","America/Los_Angeles",TRUE,58670,"Santa Clara","Santa Clara, CA 95054","Santa Clara, CA","CA",0.95768774,8,"4900 Marie P DeBartolo Way","levi-s-stadium","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US",0,"Levi's Stadium",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"89","2018-11-04_07.52.57",FALSE,4347099,"Detroit Lions at Arizona Cardinals","2018-04-20T00:00:00",0.862,"nfl","normal","","2018-12-09T14:25:00","2018-12-10T01:25:00",FALSE,FALSE,"https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-university-of-phoenix-stadium/nfl/4347099","2018-04-20T00:47:51",0.871,"Lions at Cardinals","2018-12-09T21:25:00",FALSE,NA,1691,94.763084,21,78,688,21,612,FALSE,"2018-08-24T21:53:42Z","QRCODE",753,"85305","America/Phoenix",TRUE,43,"Glendale","Glendale, AZ 85305","Glendale, AZ","AZ",0.93402725,9,"1 Cardinals Drive","university-of-phoenix-stadium","University of Phoenix Stadium","https://seatgeek.com/venues/university-of-phoenix-stadium/tickets","US",0,"University of Phoenix Stadium",33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"90","2018-11-04_07.52.57",TRUE,4327919,"Philadelphia Eagles at Dallas Cowboys","2018-04-05T00:00:00",0.945,"nfl","normal","","2018-12-09T15:25:00","2018-12-10T01:25:00",FALSE,FALSE,"https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-04-05T23:08:46",0.939,"Eagles at Cowboys","2018-12-09T21:25:00",FALSE,NA,1921,400.21255,42,330,2376,42,3000,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM",623,"76011","America/Chicago",TRUE,4965,"Arlington","Arlington, TX 76011","Arlington, TX","TX",0.9751414,22,"1 AT&T Way","at-t-stadium","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","US",0,"AT&T Stadium",32.7459,-97.0957,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM"
"91","2018-11-04_07.52.57",FALSE,4347151,"Pittsburgh Steelers at Oakland Raiders","2018-04-20T00:00:00",0.859,"nfl","normal","","2018-12-09T17:20:00","2018-12-10T05:20:00",FALSE,FALSE,"https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-04-20T01:04:24",0.859,"Steelers at Raiders","2018-12-10T01:20:00",FALSE,NA,1576,786.2399,142,278,521,142,126791,FALSE,"2018-08-24T21:53:42Z","QRCODE",807,"94621","America/Los_Angeles",TRUE,14,"Oakland","Oakland, CA 94621","Oakland, CA","CA",0.7817843,87,"7000 Coliseum Way","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US",0,"Oakland-Alameda County Coliseum",37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"92","2018-11-04_07.52.57",FALSE,4347123,"Minnesota Vikings at Seattle Seahawks","2018-04-20T00:00:00",0.872,"nfl","normal","","2018-12-10T17:15:00","2018-12-11T05:15:00",FALSE,FALSE,"https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-04-20T00:47:55",0.869,"Vikings at Seahawks","2018-12-11T01:15:00",FALSE,NA,2016,383.5297,133,362,219,173,1341,FALSE,"2018-08-24T21:53:42Z","QRCODE",819,"98134","America/Los_Angeles",TRUE,339,"Seattle","Seattle, WA 98134","Seattle, WA","WA",0.87232786,8,"800 Occidental Ave S","centurylink-field","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","US",0,"CenturyLink Field",47.5948,-122.332,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"93","2018-11-04_07.52.57",FALSE,4346978,"Los Angeles Chargers at Kansas City Chiefs","2018-04-20T00:00:00",0.849,"nfl","normal","","2018-12-13T19:20:00","2018-12-14T05:20:00",FALSE,FALSE,"https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-04-20T00:47:26",0.848,"Chargers at Chiefs","2018-12-14T01:20:00",FALSE,NA,1677,161.10555,64,141,957,65,597,FALSE,"2018-08-24T21:53:42Z","QRCODE",616,"64129","America/Chicago",TRUE,1128,"Kansas City","Kansas City, MO 64129","Kansas City, MO","MO",0.8827867,4,"1 Arrowhead Drive","arrowhead-stadium","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","US",0,"Arrowhead Stadium",39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"94","2018-11-04_07.52.57",FALSE,4347015,"Houston Texans at New York Jets","2018-04-20T00:00:00",0.868,"nfl","normal","","2018-12-15T16:30:00","2018-12-16T01:30:00",FALSE,FALSE,"https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","2018-04-20T00:47:35",0.865,"Texans at Jets","2018-12-15T21:30:00",FALSE,NA,2916,128.44057,32,98,1060,33,916,FALSE,"2018-08-24T21:53:42Z","QRCODE",501,"07073","America/New_York",TRUE,1587,"East Rutherford","East Rutherford, NJ 07073","East Rutherford, NJ","NJ",0.94873494,10,"1 MetLife Stadium Drive","metlife-stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"95","2018-11-04_07.52.57",FALSE,4347135,"Cleveland Browns at Denver Broncos","2018-04-20T00:00:00",0.832,"nfl","normal","","2018-12-15T18:20:00","2018-12-16T05:20:00",FALSE,FALSE,"https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","2018-04-20T01:04:04",0.836,"Browns at Broncos","2018-12-16T01:20:00",FALSE,NA,1404,274.03333,96,275,30,134,481,FALSE,"2018-08-24T21:53:42Z","QRCODE",751,"80204","America/Denver",TRUE,1131,"Denver","Denver, CO 80204","Denver, CO","CO",0.9028296,6,"1701 Bryant St.","sports-authority-field-at-mile-high","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US",0,"Sports Authority Field at Mile High",39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
